DATAFLOW,LAST UPDATE,freq,c_birth,isced11,barrier,age,sex,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Tertiary education (levels 5-8),Discrimination due to foreign origin,From 25 to 54 years,Males,Thousand persons,Germany,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Tertiary education (levels 5-8),Discrimination due to foreign origin,From 25 to 54 years,Males,Thousand persons,Denmark,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Tertiary education (levels 5-8),Discrimination due to foreign origin,From 25 to 54 years,Males,Thousand persons,Estonia,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Tertiary education (levels 5-8),Discrimination due to foreign origin,From 25 to 54 years,Males,Thousand persons,Spain,2021,5.4,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Tertiary education (levels 5-8),Discrimination due to foreign origin,From 25 to 54 years,Males,Thousand persons,Finland,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Tertiary education (levels 5-8),Discrimination due to foreign origin,From 25 to 54 years,Males,Thousand persons,France,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Tertiary education (levels 5-8),Discrimination due to foreign origin,From 25 to 54 years,Males,Thousand persons,Ireland,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Tertiary education (levels 5-8),Discrimination due to foreign origin,From 25 to 54 years,Males,Thousand persons,Italy,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Tertiary education (levels 5-8),Discrimination due to foreign origin,From 25 to 54 years,Males,Thousand persons,Luxembourg,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Tertiary education (levels 5-8),Discrimination due to foreign origin,From 25 to 54 years,Males,Thousand persons,Netherlands,2021,10.3,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Tertiary education (levels 5-8),Discrimination due to foreign origin,From 25 to 54 years,Males,Thousand persons,Norway,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Tertiary education (levels 5-8),Discrimination due to foreign origin,From 25 to 54 years,Males,Thousand persons,Poland,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Tertiary education (levels 5-8),Discrimination due to foreign origin,From 25 to 54 years,Males,Thousand persons,Portugal,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Tertiary education (levels 5-8),Discrimination due to foreign origin,From 25 to 54 years,Males,Thousand persons,Sweden,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Tertiary education (levels 5-8),Discrimination due to foreign origin,From 25 to 54 years,Males,Thousand persons,Slovakia,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Tertiary education (levels 5-8),Discrimination due to foreign origin,From 55 to 74 years,Females,Thousand persons,Austria,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Tertiary education (levels 5-8),Discrimination due to foreign origin,From 55 to 74 years,Females,Thousand persons,Belgium,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Tertiary education (levels 5-8),Discrimination due to foreign origin,From 55 to 74 years,Females,Thousand persons,Cyprus,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Tertiary education (levels 5-8),Discrimination due to foreign origin,From 55 to 74 years,Females,Thousand persons,Germany,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Tertiary education (levels 5-8),Discrimination due to foreign origin,From 55 to 74 years,Females,Thousand persons,Denmark,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Tertiary education (levels 5-8),Discrimination due to foreign origin,From 55 to 74 years,Females,Thousand persons,Estonia,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Tertiary education (levels 5-8),Discrimination due to foreign origin,From 55 to 74 years,Females,Thousand persons,Greece,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Tertiary education (levels 5-8),Discrimination due to foreign origin,From 55 to 74 years,Females,Thousand persons,Spain,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Tertiary education (levels 5-8),Discrimination due to foreign origin,From 55 to 74 years,Females,Thousand persons,Finland,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Tertiary education (levels 5-8),Discrimination due to foreign origin,From 55 to 74 years,Females,Thousand persons,France,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Tertiary education (levels 5-8),Discrimination due to foreign origin,From 55 to 74 years,Females,Thousand persons,Hungary,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Tertiary education (levels 5-8),Discrimination due to foreign origin,From 55 to 74 years,Females,Thousand persons,Ireland,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Tertiary education (levels 5-8),Discrimination due to foreign origin,From 55 to 74 years,Females,Thousand persons,Italy,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Tertiary education (levels 5-8),Discrimination due to foreign origin,From 55 to 74 years,Females,Thousand persons,Malta,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Tertiary education (levels 5-8),Discrimination due to foreign origin,From 55 to 74 years,Females,Thousand persons,Netherlands,2021,1.9,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Tertiary education (levels 5-8),Discrimination due to foreign origin,From 55 to 74 years,Females,Thousand persons,Norway,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Tertiary education (levels 5-8),Discrimination due to foreign origin,From 55 to 74 years,Males,Thousand persons,Austria,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Tertiary education (levels 5-8),Discrimination due to foreign origin,From 55 to 74 years,Males,Thousand persons,Belgium,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Tertiary education (levels 5-8),Discrimination due to foreign origin,From 55 to 74 years,Males,Thousand persons,Switzerland,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Tertiary education (levels 5-8),Discrimination due to foreign origin,From 55 to 74 years,Males,Thousand persons,Cyprus,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Tertiary education (levels 5-8),Discrimination due to foreign origin,From 55 to 74 years,Males,Thousand persons,Czechia,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Tertiary education (levels 5-8),Discrimination due to foreign origin,From 55 to 74 years,Males,Thousand persons,Germany,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Tertiary education (levels 5-8),Discrimination due to foreign origin,From 55 to 74 years,Males,Thousand persons,Denmark,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Tertiary education (levels 5-8),Discrimination due to foreign origin,From 55 to 74 years,Males,Thousand persons,Greece,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Tertiary education (levels 5-8),Discrimination due to foreign origin,From 55 to 74 years,Males,Thousand persons,Spain,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Tertiary education (levels 5-8),Discrimination due to foreign origin,From 55 to 74 years,Males,Thousand persons,Finland,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Tertiary education (levels 5-8),Discrimination due to foreign origin,From 55 to 74 years,Males,Thousand persons,France,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Tertiary education (levels 5-8),Discrimination due to foreign origin,From 55 to 74 years,Males,Thousand persons,Croatia,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Tertiary education (levels 5-8),Discrimination due to foreign origin,From 55 to 74 years,Males,Thousand persons,Ireland,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Tertiary education (levels 5-8),Discrimination due to foreign origin,From 55 to 74 years,Males,Thousand persons,Italy,2021,3.8,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Tertiary education (levels 5-8),Discrimination due to foreign origin,From 55 to 74 years,Males,Thousand persons,Luxembourg,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Tertiary education (levels 5-8),Discrimination due to foreign origin,From 55 to 74 years,Males,Thousand persons,Netherlands,2021,4.1,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Tertiary education (levels 5-8),Discrimination due to foreign origin,From 55 to 74 years,Males,Thousand persons,Norway,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Tertiary education (levels 5-8),Discrimination due to foreign origin,From 55 to 74 years,Males,Thousand persons,Sweden,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Tertiary education (levels 5-8),Discrimination due to foreign origin,From 55 to 74 years,Males,Thousand persons,Slovenia,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Tertiary education (levels 5-8),Lack of language skills,From 15 to 24 years,Females,Thousand persons,Austria,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Tertiary education (levels 5-8),Lack of language skills,From 15 to 24 years,Females,Thousand persons,Belgium,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Tertiary education (levels 5-8),Lack of language skills,From 15 to 24 years,Females,Thousand persons,Switzerland,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Tertiary education (levels 5-8),Lack of language skills,From 15 to 24 years,Females,Thousand persons,Spain,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Tertiary education (levels 5-8),Lack of language skills,From 15 to 24 years,Females,Thousand persons,Finland,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Tertiary education (levels 5-8),Lack of language skills,From 15 to 24 years,Females,Thousand persons,Netherlands,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Tertiary education (levels 5-8),Lack of language skills,From 15 to 24 years,Females,Thousand persons,Norway,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Tertiary education (levels 5-8),Lack of language skills,From 15 to 24 years,Males,Thousand persons,Belgium,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Tertiary education (levels 5-8),Lack of language skills,From 15 to 24 years,Males,Thousand persons,Finland,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Tertiary education (levels 5-8),Lack of language skills,From 15 to 24 years,Males,Thousand persons,Lithuania,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Tertiary education (levels 5-8),Lack of language skills,From 15 to 24 years,Males,Thousand persons,Netherlands,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Tertiary education (levels 5-8),Lack of language skills,From 15 to 24 years,Males,Thousand persons,Slovenia,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Tertiary education (levels 5-8),Lack of language skills,From 25 to 54 years,Females,Thousand persons,Austria,2021,12.0,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Tertiary education (levels 5-8),Lack of language skills,From 25 to 54 years,Females,Thousand persons,Belgium,2021,13.3,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Tertiary education (levels 5-8),Lack of language skills,From 25 to 54 years,Females,Thousand persons,Bulgaria,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Tertiary education (levels 5-8),Lack of language skills,From 25 to 54 years,Females,Thousand persons,Switzerland,2021,11.6,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Tertiary education (levels 5-8),Lack of language skills,From 25 to 54 years,Females,Thousand persons,Cyprus,2021,0.9,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Tertiary education (levels 5-8),Lack of language skills,From 25 to 54 years,Females,Thousand persons,Czechia,2021,2.4,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Tertiary education (levels 5-8),Lack of language skills,From 25 to 54 years,Females,Thousand persons,Germany,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Tertiary education (levels 5-8),Lack of language skills,From 25 to 54 years,Females,Thousand persons,Denmark,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Tertiary education (levels 5-8),Lack of language skills,From 25 to 54 years,Females,Thousand persons,Estonia,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Tertiary education (levels 5-8),Lack of language skills,From 25 to 54 years,Females,Thousand persons,Greece,2021,2.2,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Tertiary education (levels 5-8),Lack of language skills,From 25 to 54 years,Females,Thousand persons,Spain,2021,10.5,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Tertiary education (levels 5-8),Lack of language skills,From 25 to 54 years,Females,Thousand persons,Finland,2021,7.3,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Tertiary education (levels 5-8),Lack of language skills,From 25 to 54 years,Females,Thousand persons,France,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Tertiary education (levels 5-8),Lack of language skills,From 25 to 54 years,Females,Thousand persons,Hungary,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Tertiary education (levels 5-8),Lack of language skills,From 25 to 54 years,Females,Thousand persons,Ireland,2021,,u,
